text,label,keyword_count,urgency_score,link_count
Thanks for your purchase. Visit legit.com,0,0,0.7218767360364076,0
Thanks for your purchase. Visit legit.com,0,0,0.5077216122410857,0
Thanks for your purchase. Visit legit.com,0,0,0.8587390930045331,0
Thanks for your purchase. Visit legit.com,0,0,0.5569995574626082,0
Thanks for your purchase. Visit legit.com,0,0,0.7304562961109923,0
suspended! Click here: http://fake.com,1,2,0.8071856930111715,1
Thanks for your purchase. Visit legit.com,0,0,0.8737542400580679,0
Thanks for your purchase. Visit legit.com,0,0,0.5970910317899495,0
verify! Click here: http://fake.com,1,2,0.8717756576075057,1
Thanks for your purchase. Visit legit.com,0,0,0.9943433274336213,0
Thanks for your purchase. Visit legit.com,0,0,0.17638907033452955,0
suspended! Click here: http://fake.com,1,2,0.8061505881019433,1
Thanks for your purchase. Visit legit.com,0,0,0.23295547526551685,0
Thanks for your purchase. Visit legit.com,0,0,0.8408889479625722,0
Thanks for your purchase. Visit legit.com,0,0,0.21813598998358386,0
Thanks for your purchase. Visit legit.com,0,0,0.900177924994179,0
Thanks for your purchase. Visit legit.com,0,0,0.472165168940739,0
Thanks for your purchase. Visit legit.com,0,0,0.17404470160858582,0
Thanks for your purchase. Visit legit.com,0,0,0.8822645775824594,0
Thanks for your purchase. Visit legit.com,0,0,0.6266648273485721,0
Thanks for your purchase. Visit legit.com,0,0,0.2824047156765742,0
Thanks for your purchase. Visit legit.com,0,0,0.6847595638816516,0
Thanks for your purchase. Visit legit.com,0,0,0.8477134505551667,0
Thanks for your purchase. Visit legit.com,0,0,0.8819501254314467,0
Thanks for your purchase. Visit legit.com,0,0,0.15735099401984645,0
Thanks for your purchase. Visit legit.com,0,0,0.6467305550528063,0
password! Click here: http://fake.com,1,2,0.8968278254235891,1
click here! Click here: http://fake.com,1,2,0.893555252997207,1
Thanks for your purchase. Visit legit.com,0,0,0.9205970923217286,0
Thanks for your purchase. Visit legit.com,0,0,0.5055374161932399,0
suspended! Click here: http://fake.com,1,2,0.9536162814087075,1
click here! Click here: http://fake.com,1,2,0.994221101672951,1
Thanks for your purchase. Visit legit.com,0,0,0.2150252585156916,0
urgent! Click here: http://fake.com,1,2,0.906577127328174,1
click here! Click here: http://fake.com,1,2,0.8606803123286004,1
click here! Click here: http://fake.com,1,2,0.8152888017900566,1
Thanks for your purchase. Visit legit.com,0,0,0.22400696860758718,0
suspended! Click here: http://fake.com,1,2,0.9621164867621081,1
suspended! Click here: http://fake.com,1,2,0.8626655664302632,1
Thanks for your purchase. Visit legit.com,0,0,0.24351408800809046,0
Thanks for your purchase. Visit legit.com,0,0,0.17669267821159382,0
verify! Click here: http://fake.com,1,2,0.8921400876274315,1
Thanks for your purchase. Visit legit.com,0,0,0.4268721217187246,0
Thanks for your purchase. Visit legit.com,0,0,0.8422136957500451,0
click here! Click here: http://fake.com,1,2,0.9526493147028346,1
Thanks for your purchase. Visit legit.com,0,0,0.4288832922720225,0
urgent! Click here: http://fake.com,1,2,0.8389608159586042,1
Thanks for your purchase. Visit legit.com,0,0,0.829557879651423,0
Thanks for your purchase. Visit legit.com,0,0,0.8092315412218875,0
Thanks for your purchase. Visit legit.com,0,0,0.31389203037442426,0
Thanks for your purchase. Visit legit.com,0,0,0.23376419599276774,0
suspended! Click here: http://fake.com,1,2,0.9884999859745781,1
Thanks for your purchase. Visit legit.com,0,0,0.18547975724485596,0
suspended! Click here: http://fake.com,1,2,0.9668457646737938,1
Thanks for your purchase. Visit legit.com,0,0,0.6591355803329944,0
Thanks for your purchase. Visit legit.com,0,0,0.7392282254566445,0
password! Click here: http://fake.com,1,2,0.8035240005459429,1
Thanks for your purchase. Visit legit.com,0,0,0.9170509859122935,0
click here! Click here: http://fake.com,1,2,0.8864334510347972,1
Thanks for your purchase. Visit legit.com,0,0,0.11180991300547016,0
suspended! Click here: http://fake.com,1,2,0.8844137276274826,1
Thanks for your purchase. Visit legit.com,0,0,0.7672959568398422,0
verify! Click here: http://fake.com,1,2,0.9281744754905425,1
Thanks for your purchase. Visit legit.com,0,0,0.9699603491437873,0
password! Click here: http://fake.com,1,2,0.8585625710209569,1
Thanks for your purchase. Visit legit.com,0,0,0.9322656086795171,0
suspended! Click here: http://fake.com,1,2,0.9830555957825668,1
password! Click here: http://fake.com,1,2,0.865986004168495,1
Thanks for your purchase. Visit legit.com,0,0,0.19682083244247645,0
urgent! Click here: http://fake.com,1,2,0.9976710979433175,1
Thanks for your purchase. Visit legit.com,0,0,0.5622196619147166,0
suspended! Click here: http://fake.com,1,2,0.8328553131804515,1
Thanks for your purchase. Visit legit.com,0,0,0.4311996953032865,0
Thanks for your purchase. Visit legit.com,0,0,0.3028619032919202,0
password! Click here: http://fake.com,1,2,0.9121285850291972,1
Thanks for your purchase. Visit legit.com,0,0,0.7820319751248394,0
Thanks for your purchase. Visit legit.com,0,0,0.5042175093041419,0
Thanks for your purchase. Visit legit.com,0,0,0.6603206411991689,0
Thanks for your purchase. Visit legit.com,0,0,0.8374328361409227,0
password! Click here: http://fake.com,1,2,0.9637926736054953,1
password! Click here: http://fake.com,1,2,0.9100672995523883,1
Thanks for your purchase. Visit legit.com,0,0,0.35439008748161016,0
verify! Click here: http://fake.com,1,2,0.9599114754398372,1
password! Click here: http://fake.com,1,2,0.8652299434238724,1
Thanks for your purchase. Visit legit.com,0,0,0.14694150776799633,0
password! Click here: http://fake.com,1,2,0.8736139410434598,1
Thanks for your purchase. Visit legit.com,0,0,0.8485490082519263,0
Thanks for your purchase. Visit legit.com,0,0,0.2549508809180059,0
Thanks for your purchase. Visit legit.com,0,0,0.7605340512692378,0
Thanks for your purchase. Visit legit.com,0,0,0.8062083826559898,0
suspended! Click here: http://fake.com,1,2,0.948217159547644,1
suspended! Click here: http://fake.com,1,2,0.8527915667246974,1
suspended! Click here: http://fake.com,1,2,0.8332725448623444,1
suspended! Click here: http://fake.com,1,2,0.9989087784181208,1
Thanks for your purchase. Visit legit.com,0,0,0.26883797659423697,0
Thanks for your purchase. Visit legit.com,0,0,0.9338429947305688,0
Thanks for your purchase. Visit legit.com,0,0,0.770679310624775,0
suspended! Click here: http://fake.com,1,2,0.8239771741648009,1
urgent! Click here: http://fake.com,1,2,0.9912399740028808,1
Thanks for your purchase. Visit legit.com,0,0,0.8454547406514226,0
verify! Click here: http://fake.com,1,2,0.9724876286755992,1
Thanks for your purchase. Visit legit.com,0,0,0.48690267420768285,0
Thanks for your purchase. Visit legit.com,0,0,0.6039205176202717,0
Thanks for your purchase. Visit legit.com,0,0,0.48259252065570546,0
click here! Click here: http://fake.com,1,2,0.9097077984142378,1
Thanks for your purchase. Visit legit.com,0,0,0.6925213829667665,0
Thanks for your purchase. Visit legit.com,0,0,0.1807104309934421,0
Thanks for your purchase. Visit legit.com,0,0,0.23983332034314891,0
Thanks for your purchase. Visit legit.com,0,0,0.6662018291323873,0
Thanks for your purchase. Visit legit.com,0,0,0.7165406581377576,0
Thanks for your purchase. Visit legit.com,0,0,0.23413798825768675,0
verify! Click here: http://fake.com,1,2,0.9438953786352929,1
Thanks for your purchase. Visit legit.com,0,0,0.3376993511611682,0
password! Click here: http://fake.com,1,2,0.8413322014461432,1
suspended! Click here: http://fake.com,1,2,0.8093554300380227,1
Thanks for your purchase. Visit legit.com,0,0,0.8457849189663406,0
urgent! Click here: http://fake.com,1,2,0.9106796390573506,1
click here! Click here: http://fake.com,1,2,0.9807465071372385,1
urgent! Click here: http://fake.com,1,2,0.9915208742232342,1
password! Click here: http://fake.com,1,2,0.9103064978661187,1
Thanks for your purchase. Visit legit.com,0,0,0.5784962255780314,0
verify! Click here: http://fake.com,1,2,0.8839389846999195,1
Thanks for your purchase. Visit legit.com,0,0,0.5536639034710059,0
Thanks for your purchase. Visit legit.com,0,0,0.5313181375353975,0
verify! Click here: http://fake.com,1,2,0.9718155388900686,1
Thanks for your purchase. Visit legit.com,0,0,0.29210439902014834,0
Thanks for your purchase. Visit legit.com,0,0,0.8169404108485393,0
urgent! Click here: http://fake.com,1,2,0.9517230968101721,1
click here! Click here: http://fake.com,1,2,0.8474335362597193,1
Thanks for your purchase. Visit legit.com,0,0,0.8017849497512097,0
urgent! Click here: http://fake.com,1,2,0.9474248145626794,1
Thanks for your purchase. Visit legit.com,0,0,0.3075836267667603,0
suspended! Click here: http://fake.com,1,2,0.9357728178171028,1
Thanks for your purchase. Visit legit.com,0,0,0.550836463974855,0
urgent! Click here: http://fake.com,1,2,0.8776815667743905,1
Thanks for your purchase. Visit legit.com,0,0,0.7912809146972262,0
password! Click here: http://fake.com,1,2,0.822186348652858,1
Thanks for your purchase. Visit legit.com,0,0,0.7320786909860783,0
Thanks for your purchase. Visit legit.com,0,0,0.40923137955997446,0
Thanks for your purchase. Visit legit.com,0,0,0.20753328553577097,0
click here! Click here: http://fake.com,1,2,0.9557163697441287,1
Thanks for your purchase. Visit legit.com,0,0,0.3398202470882824,0
verify! Click here: http://fake.com,1,2,0.8118545573535955,1
verify! Click here: http://fake.com,1,2,0.8126260320648907,1
Thanks for your purchase. Visit legit.com,0,0,0.23016550431110272,0
Thanks for your purchase. Visit legit.com,0,0,0.24017223866809984,0
click here! Click here: http://fake.com,1,2,0.9341391587707979,1
Thanks for your purchase. Visit legit.com,0,0,0.9214824087520648,0
Thanks for your purchase. Visit legit.com,0,0,0.13569886872209372,0
password! Click here: http://fake.com,1,2,0.8640009771522696,1
urgent! Click here: http://fake.com,1,2,0.8117817322131332,1
Thanks for your purchase. Visit legit.com,0,0,0.6721649488240601,0
suspended! Click here: http://fake.com,1,2,0.8414001663116091,1
Thanks for your purchase. Visit legit.com,0,0,0.8478605598008618,0
Thanks for your purchase. Visit legit.com,0,0,0.6961344619566241,0
Thanks for your purchase. Visit legit.com,0,0,0.15255660165323853,0
password! Click here: http://fake.com,1,2,0.9068728857718759,1
suspended! Click here: http://fake.com,1,2,0.8026325542863796,1
Thanks for your purchase. Visit legit.com,0,0,0.7589958040475752,0
click here! Click here: http://fake.com,1,2,0.9073154035566868,1
Thanks for your purchase. Visit legit.com,0,0,0.17512849422739718,0
urgent! Click here: http://fake.com,1,2,0.8618268584507308,1
Thanks for your purchase. Visit legit.com,0,0,0.6122174524411971,0
suspended! Click here: http://fake.com,1,2,0.9142897131496157,1
Thanks for your purchase. Visit legit.com,0,0,0.6304988985438241,0
suspended! Click here: http://fake.com,1,2,0.9298190547274843,1
password! Click here: http://fake.com,1,2,0.8691780151164047,1
Thanks for your purchase. Visit legit.com,0,0,0.5406322213500403,0
Thanks for your purchase. Visit legit.com,0,0,0.9549648107892024,0
Thanks for your purchase. Visit legit.com,0,0,0.8798039025708378,0
Thanks for your purchase. Visit legit.com,0,0,0.2955509008904228,0
Thanks for your purchase. Visit legit.com,0,0,0.7379714018838472,0
Thanks for your purchase. Visit legit.com,0,0,0.6141356455983574,0
suspended! Click here: http://fake.com,1,2,0.8440642057424856,1
click here! Click here: http://fake.com,1,2,0.8868519520373728,1
urgent! Click here: http://fake.com,1,2,0.8266173278345595,1
Thanks for your purchase. Visit legit.com,0,0,0.7754449460455869,0
urgent! Click here: http://fake.com,1,2,0.9016147460636422,1
urgent! Click here: http://fake.com,1,2,0.9213495380651061,1
Thanks for your purchase. Visit legit.com,0,0,0.8001875068484565,0
Thanks for your purchase. Visit legit.com,0,0,0.23847667250845334,0
Thanks for your purchase. Visit legit.com,0,0,0.31783599349844194,0
Thanks for your purchase. Visit legit.com,0,0,0.22884068049766476,0
click here! Click here: http://fake.com,1,2,0.8633610266331315,1
Thanks for your purchase. Visit legit.com,0,0,0.12883354009275536,0
suspended! Click here: http://fake.com,1,2,0.9327426505040388,1
click here! Click here: http://fake.com,1,2,0.8370281770084071,1
password! Click here: http://fake.com,1,2,0.9898224107455478,1
verify! Click here: http://fake.com,1,2,0.8256309969126265,1
Thanks for your purchase. Visit legit.com,0,0,0.655348821493789,0
click here! Click here: http://fake.com,1,2,0.8631227252042442,1
Thanks for your purchase. Visit legit.com,0,0,0.9726937718524329,0
verify! Click here: http://fake.com,1,2,0.8485388796911469,1
Thanks for your purchase. Visit legit.com,0,0,0.8590250159847906,0
Thanks for your purchase. Visit legit.com,0,0,0.49000782733149084,0
Thanks for your purchase. Visit legit.com,0,0,0.6185668712565452,0
Thanks for your purchase. Visit legit.com,0,0,0.33571890268785043,0
Thanks for your purchase. Visit legit.com,0,0,0.6183194206756567,0
password! Click here: http://fake.com,1,2,0.9989324597744509,1
Thanks for your purchase. Visit legit.com,0,0,0.8146532184154617,0
click here! Click here: http://fake.com,1,2,0.8369794790446399,1
suspended! Click here: http://fake.com,1,2,0.9764539033139003,1
click here! Click here: http://fake.com,1,2,0.8524696300133552,1
verify! Click here: http://fake.com,1,2,0.9778453783169975,1
Thanks for your purchase. Visit legit.com,0,0,0.20425119250723278,0
password! Click here: http://fake.com,1,2,0.9634724806745569,1
Thanks for your purchase. Visit legit.com,0,0,0.8737334993842695,0
urgent! Click here: http://fake.com,1,2,0.9096431821309842,1
Thanks for your purchase. Visit legit.com,0,0,0.179410892757071,0
Thanks for your purchase. Visit legit.com,0,0,0.5911994379024439,0
Thanks for your purchase. Visit legit.com,0,0,0.910703800169583,0
Thanks for your purchase. Visit legit.com,0,0,0.8397256425298856,0
click here! Click here: http://fake.com,1,2,0.8790576922139219,1
urgent! Click here: http://fake.com,1,2,0.9485186369284461,1
Thanks for your purchase. Visit legit.com,0,0,0.5140929692586361,0
Thanks for your purchase. Visit legit.com,0,0,0.8604010610436612,0
Thanks for your purchase. Visit legit.com,0,0,0.6919515148250195,0
Thanks for your purchase. Visit legit.com,0,0,0.6183196825317733,0
urgent! Click here: http://fake.com,1,2,0.9959616798476366,1
password! Click here: http://fake.com,1,2,0.9867622550019937,1
suspended! Click here: http://fake.com,1,2,0.9636535136319181,1
Thanks for your purchase. Visit legit.com,0,0,0.3535136502833516,0
urgent! Click here: http://fake.com,1,2,0.8997014933048203,1
Thanks for your purchase. Visit legit.com,0,0,0.40138866413158036,0
Thanks for your purchase. Visit legit.com,0,0,0.5170451372796878,0
Thanks for your purchase. Visit legit.com,0,0,0.8699207762044949,0
password! Click here: http://fake.com,1,2,0.9704139675657114,1
Thanks for your purchase. Visit legit.com,0,0,0.5411825687850654,0
urgent! Click here: http://fake.com,1,2,0.9113335372674009,1
urgent! Click here: http://fake.com,1,2,0.9363363180224834,1
Thanks for your purchase. Visit legit.com,0,0,0.8021831471710853,0
Thanks for your purchase. Visit legit.com,0,0,0.2051310851309104,0
urgent! Click here: http://fake.com,1,2,0.9629157452005338,1
Thanks for your purchase. Visit legit.com,0,0,0.4244380495085054,0
Thanks for your purchase. Visit legit.com,0,0,0.8998810466851233,0
Thanks for your purchase. Visit legit.com,0,0,0.8802491463476821,0
Thanks for your purchase. Visit legit.com,0,0,0.6342109810741381,0
suspended! Click here: http://fake.com,1,2,0.9404227100343371,1
Thanks for your purchase. Visit legit.com,0,0,0.5133740310921601,0
urgent! Click here: http://fake.com,1,2,0.9312466864587263,1
Thanks for your purchase. Visit legit.com,0,0,0.3659233085987621,0
Thanks for your purchase. Visit legit.com,0,0,0.14604356277664418,0
Thanks for your purchase. Visit legit.com,0,0,0.3412296693567033,0
suspended! Click here: http://fake.com,1,2,0.9496241600221853,1
suspended! Click here: http://fake.com,1,2,0.9989258575983107,1
click here! Click here: http://fake.com,1,2,0.9587329962071602,1
Thanks for your purchase. Visit legit.com,0,0,0.9329064330506798,0
suspended! Click here: http://fake.com,1,2,0.9563707078980488,1
click here! Click here: http://fake.com,1,2,0.8662596680921346,1
Thanks for your purchase. Visit legit.com,0,0,0.7331168478609992,0
click here! Click here: http://fake.com,1,2,0.8909833384066923,1
urgent! Click here: http://fake.com,1,2,0.9061376282124888,1
Thanks for your purchase. Visit legit.com,0,0,0.2869570739816003,0
Thanks for your purchase. Visit legit.com,0,0,0.4634984055912442,0
Thanks for your purchase. Visit legit.com,0,0,0.6453180488919668,0
Thanks for your purchase. Visit legit.com,0,0,0.9216868657879078,0
verify! Click here: http://fake.com,1,2,0.9216202373704183,1
Thanks for your purchase. Visit legit.com,0,0,0.4951851594146879,0
Thanks for your purchase. Visit legit.com,0,0,0.96359807286991,0
Thanks for your purchase. Visit legit.com,0,0,0.1995415763343193,0
verify! Click here: http://fake.com,1,2,0.9830090252289306,1
verify! Click here: http://fake.com,1,2,0.8620052032929902,1
Thanks for your purchase. Visit legit.com,0,0,0.7728096107618408,0
Thanks for your purchase. Visit legit.com,0,0,0.6918552543936829,0
Thanks for your purchase. Visit legit.com,0,0,0.12573028894574353,0
password! Click here: http://fake.com,1,2,0.8762876596298015,1
Thanks for your purchase. Visit legit.com,0,0,0.5411813127006402,0
password! Click here: http://fake.com,1,2,0.8447564872232822,1
Thanks for your purchase. Visit legit.com,0,0,0.861371330189177,0
click here! Click here: http://fake.com,1,2,0.991301749246949,1
Thanks for your purchase. Visit legit.com,0,0,0.8083625524515384,0
Thanks for your purchase. Visit legit.com,0,0,0.8552555294592674,0
Thanks for your purchase. Visit legit.com,0,0,0.6388963337202549,0
Thanks for your purchase. Visit legit.com,0,0,0.27243545471598074,0
Thanks for your purchase. Visit legit.com,0,0,0.46129434579897843,0
Thanks for your purchase. Visit legit.com,0,0,0.21046538758987804,0
Thanks for your purchase. Visit legit.com,0,0,0.6500860766723741,0
Thanks for your purchase. Visit legit.com,0,0,0.9776731699643739,0
Thanks for your purchase. Visit legit.com,0,0,0.4135492540918516,0
Thanks for your purchase. Visit legit.com,0,0,0.5099303364355998,0
Thanks for your purchase. Visit legit.com,0,0,0.2946879721170748,0
Thanks for your purchase. Visit legit.com,0,0,0.9694108865148449,0
Thanks for your purchase. Visit legit.com,0,0,0.715361390039284,0
Thanks for your purchase. Visit legit.com,0,0,0.2587840269421613,0
Thanks for your purchase. Visit legit.com,0,0,0.6562457275018351,0
click here! Click here: http://fake.com,1,2,0.9534406767911369,1
Thanks for your purchase. Visit legit.com,0,0,0.1485141547586298,0
password! Click here: http://fake.com,1,2,0.9412952974438806,1
Thanks for your purchase. Visit legit.com,0,0,0.563967924322939,0
Thanks for your purchase. Visit legit.com,0,0,0.45803403561003286,0
Thanks for your purchase. Visit legit.com,0,0,0.39776662438538046,0
verify! Click here: http://fake.com,1,2,0.9491217856999687,1
Thanks for your purchase. Visit legit.com,0,0,0.7107417307429004,0
Thanks for your purchase. Visit legit.com,0,0,0.582183819566653,0
password! Click here: http://fake.com,1,2,0.8686460349935103,1
Thanks for your purchase. Visit legit.com,0,0,0.9703498629054791,0
Thanks for your purchase. Visit legit.com,0,0,0.8423526494383823,0
Thanks for your purchase. Visit legit.com,0,0,0.9706473888973239,0
Thanks for your purchase. Visit legit.com,0,0,0.16973025936735747,0
Thanks for your purchase. Visit legit.com,0,0,0.5819497438801363,0
verify! Click here: http://fake.com,1,2,0.8674173681762147,1
Thanks for your purchase. Visit legit.com,0,0,0.49959911867205353,0
Thanks for your purchase. Visit legit.com,0,0,0.7738417873225413,0
Thanks for your purchase. Visit legit.com,0,0,0.8501608897674896,0
urgent! Click here: http://fake.com,1,2,0.818821593747512,1
urgent! Click here: http://fake.com,1,2,0.9695064006924036,1
Thanks for your purchase. Visit legit.com,0,0,0.6545816727015669,0
Thanks for your purchase. Visit legit.com,0,0,0.5500560939311873,0
Thanks for your purchase. Visit legit.com,0,0,0.508658730698811,0
click here! Click here: http://fake.com,1,2,0.8775870151357739,1
Thanks for your purchase. Visit legit.com,0,0,0.39597456927760954,0
Thanks for your purchase. Visit legit.com,0,0,0.9955281025054319,0
password! Click here: http://fake.com,1,2,0.9823207035719247,1
Thanks for your purchase. Visit legit.com,0,0,0.7135286454241434,0
Thanks for your purchase. Visit legit.com,0,0,0.20920974124632596,0
verify! Click here: http://fake.com,1,2,0.8589852267690625,1
urgent! Click here: http://fake.com,1,2,0.8434833668510514,1
click here! Click here: http://fake.com,1,2,0.9173533527656055,1
Thanks for your purchase. Visit legit.com,0,0,0.11584227133121047,0
urgent! Click here: http://fake.com,1,2,0.8630609800398007,1
click here! Click here: http://fake.com,1,2,0.8370677137760673,1
Thanks for your purchase. Visit legit.com,0,0,0.13847818397436373,0
urgent! Click here: http://fake.com,1,2,0.9189660754717973,1
Thanks for your purchase. Visit legit.com,0,0,0.774194465259773,0
Thanks for your purchase. Visit legit.com,0,0,0.3809648951393598,0
Thanks for your purchase. Visit legit.com,0,0,0.2861167297218458,0
Thanks for your purchase. Visit legit.com,0,0,0.8240920229282798,0
Thanks for your purchase. Visit legit.com,0,0,0.5256243738806119,0
urgent! Click here: http://fake.com,1,2,0.8057696800580044,1
password! Click here: http://fake.com,1,2,0.828832012077674,1
Thanks for your purchase. Visit legit.com,0,0,0.9901918130853876,0
Thanks for your purchase. Visit legit.com,0,0,0.635342760346394,0
Thanks for your purchase. Visit legit.com,0,0,0.7627508110450402,0
Thanks for your purchase. Visit legit.com,0,0,0.20339478197091004,0
Thanks for your purchase. Visit legit.com,0,0,0.7227382777057829,0
Thanks for your purchase. Visit legit.com,0,0,0.8866986649463356,0
Thanks for your purchase. Visit legit.com,0,0,0.5608706085439111,0
Thanks for your purchase. Visit legit.com,0,0,0.48455353731459494,0
Thanks for your purchase. Visit legit.com,0,0,0.32801352802557315,0
Thanks for your purchase. Visit legit.com,0,0,0.987233595232164,0
password! Click here: http://fake.com,1,2,0.9631084874838015,1
Thanks for your purchase. Visit legit.com,0,0,0.963728920495904,0
suspended! Click here: http://fake.com,1,2,0.9764185957497988,1
Thanks for your purchase. Visit legit.com,0,0,0.481220136103116,0
click here! Click here: http://fake.com,1,2,0.8448264359320158,1
urgent! Click here: http://fake.com,1,2,0.8557125426899471,1
Thanks for your purchase. Visit legit.com,0,0,0.9087506268708001,0
Thanks for your purchase. Visit legit.com,0,0,0.6562337325055969,0
Thanks for your purchase. Visit legit.com,0,0,0.8459400313948436,0
Thanks for your purchase. Visit legit.com,0,0,0.6783757035985238,0
Thanks for your purchase. Visit legit.com,0,0,0.5818577746829292,0
urgent! Click here: http://fake.com,1,2,0.8664214023075594,1
Thanks for your purchase. Visit legit.com,0,0,0.33280771625154487,0
Thanks for your purchase. Visit legit.com,0,0,0.1144694309906998,0
password! Click here: http://fake.com,1,2,0.99078049222585,1
Thanks for your purchase. Visit legit.com,0,0,0.6073012405839688,0
Thanks for your purchase. Visit legit.com,0,0,0.8826552986048822,0
Thanks for your purchase. Visit legit.com,0,0,0.6670844645098705,0
Thanks for your purchase. Visit legit.com,0,0,0.7171089727003247,0
Thanks for your purchase. Visit legit.com,0,0,0.15164962714638167,0
suspended! Click here: http://fake.com,1,2,0.8769758921768631,1
Thanks for your purchase. Visit legit.com,0,0,0.24455262382228338,0
Thanks for your purchase. Visit legit.com,0,0,0.3835592877348226,0
Thanks for your purchase. Visit legit.com,0,0,0.34727052919602064,0
Thanks for your purchase. Visit legit.com,0,0,0.15276583038032557,0
verify! Click here: http://fake.com,1,2,0.8471028903113326,1
Thanks for your purchase. Visit legit.com,0,0,0.18397106052152823,0
Thanks for your purchase. Visit legit.com,0,0,0.12075704829750429,0
urgent! Click here: http://fake.com,1,2,0.954533746972834,1
Thanks for your purchase. Visit legit.com,0,0,0.3789758281301643,0
verify! Click here: http://fake.com,1,2,0.9981464872751553,1
verify! Click here: http://fake.com,1,2,0.8440574720577406,1
Thanks for your purchase. Visit legit.com,0,0,0.9148658183725847,0
verify! Click here: http://fake.com,1,2,0.9544299032041524,1
click here! Click here: http://fake.com,1,2,0.946861933321721,1
Thanks for your purchase. Visit legit.com,0,0,0.18378639868871538,0
urgent! Click here: http://fake.com,1,2,0.9027349584433372,1
Thanks for your purchase. Visit legit.com,0,0,0.434157180790109,0
Thanks for your purchase. Visit legit.com,0,0,0.4886035622659277,0
Thanks for your purchase. Visit legit.com,0,0,0.8392619291638664,0
Thanks for your purchase. Visit legit.com,0,0,0.5422020572568075,0
Thanks for your purchase. Visit legit.com,0,0,0.5448567802643642,0
verify! Click here: http://fake.com,1,2,0.8877673476168262,1
Thanks for your purchase. Visit legit.com,0,0,0.8020548308963514,0
Thanks for your purchase. Visit legit.com,0,0,0.3247921115733838,0
Thanks for your purchase. Visit legit.com,0,0,0.6073319974763725,0
Thanks for your purchase. Visit legit.com,0,0,0.6797602811524396,0
Thanks for your purchase. Visit legit.com,0,0,0.5423087292112467,0
click here! Click here: http://fake.com,1,2,0.8871898300870245,1
password! Click here: http://fake.com,1,2,0.8914241148536088,1
password! Click here: http://fake.com,1,2,0.9485406876305363,1
Thanks for your purchase. Visit legit.com,0,0,0.2748130822059842,0
Thanks for your purchase. Visit legit.com,0,0,0.7798492695749725,0
password! Click here: http://fake.com,1,2,0.9233699702551844,1
Thanks for your purchase. Visit legit.com,0,0,0.9296510589703965,0
Thanks for your purchase. Visit legit.com,0,0,0.738077631345405,0
verify! Click here: http://fake.com,1,2,0.9693545163181747,1
Thanks for your purchase. Visit legit.com,0,0,0.92136638023883,0
suspended! Click here: http://fake.com,1,2,0.8821208134297825,1
Thanks for your purchase. Visit legit.com,0,0,0.49234104180201543,0
Thanks for your purchase. Visit legit.com,0,0,0.15115515497183768,0
Thanks for your purchase. Visit legit.com,0,0,0.6229146126234425,0
Thanks for your purchase. Visit legit.com,0,0,0.9737626613365085,0
click here! Click here: http://fake.com,1,2,0.9169987957049018,1
Thanks for your purchase. Visit legit.com,0,0,0.5672783606611359,0
verify! Click here: http://fake.com,1,2,0.8777673034094801,1
Thanks for your purchase. Visit legit.com,0,0,0.6729662066005437,0
click here! Click here: http://fake.com,1,2,0.8382689525403746,1
Thanks for your purchase. Visit legit.com,0,0,0.25326602582683033,0
password! Click here: http://fake.com,1,2,0.9837511353736699,1
urgent! Click here: http://fake.com,1,2,0.9002994191072128,1
password! Click here: http://fake.com,1,2,0.854167832967591,1
password! Click here: http://fake.com,1,2,0.899996035214275,1
Thanks for your purchase. Visit legit.com,0,0,0.35285304321973066,0
Thanks for your purchase. Visit legit.com,0,0,0.41509012439007087,0
click here! Click here: http://fake.com,1,2,0.9322678616777165,1
Thanks for your purchase. Visit legit.com,0,0,0.8743153013277009,0
click here! Click here: http://fake.com,1,2,0.8249223352927334,1
Thanks for your purchase. Visit legit.com,0,0,0.1765253947198145,0
click here! Click here: http://fake.com,1,2,0.9054087993657363,1
Thanks for your purchase. Visit legit.com,0,0,0.1539142309030274,0
suspended! Click here: http://fake.com,1,2,0.9294475441972785,1
Thanks for your purchase. Visit legit.com,0,0,0.45172049811409476,0
Thanks for your purchase. Visit legit.com,0,0,0.7986795876807811,0
password! Click here: http://fake.com,1,2,0.9520094411921955,1
Thanks for your purchase. Visit legit.com,0,0,0.7535630098000138,0
Thanks for your purchase. Visit legit.com,0,0,0.22182621558423202,0
click here! Click here: http://fake.com,1,2,0.8349020804781739,1
Thanks for your purchase. Visit legit.com,0,0,0.6795708393281701,0
verify! Click here: http://fake.com,1,2,0.857631389892349,1
click here! Click here: http://fake.com,1,2,0.8839001480422677,1
click here! Click here: http://fake.com,1,2,0.9832629748962373,1
verify! Click here: http://fake.com,1,2,0.997253949459113,1
suspended! Click here: http://fake.com,1,2,0.9236680634559883,1
suspended! Click here: http://fake.com,1,2,0.9326057760887322,1
Thanks for your purchase. Visit legit.com,0,0,0.5051925378609194,0
Thanks for your purchase. Visit legit.com,0,0,0.6814632333443124,0
Thanks for your purchase. Visit legit.com,0,0,0.1448310698228842,0
Thanks for your purchase. Visit legit.com,0,0,0.4269263024093167,0
verify! Click here: http://fake.com,1,2,0.9547005539094324,1
Thanks for your purchase. Visit legit.com,0,0,0.3305952389490311,0
Thanks for your purchase. Visit legit.com,0,0,0.6469492638357722,0
Thanks for your purchase. Visit legit.com,0,0,0.9516852510522916,0
Thanks for your purchase. Visit legit.com,0,0,0.9565908565059478,0
